id,date,open_price,high_price,low_price,close_price,volume
621,2023-03-15,20643.174988865347,20871.862126672684,20615.276142772662,20675.769852015852,3973870
622,2023-03-16,20796.514552452583,20785.16942953336,20596.53327518338,20690.888759720805,2576573
623,2023-03-17,20576.06182106831,20859.01741206011,20511.301521035442,20730.627005775557,3443727
624,2023-03-18,20827.45788796386,20992.345164823662,20530.515489257446,20734.472628228872,4258375
625,2023-03-19,20616.375282746063,20757.65206178064,20357.69017920391,20728.974315720898,2168009
626,2023-03-20,20671.120939091776,21088.37036053349,20705.45670071449,20761.91911276187,1139502
627,2023-03-21,20968.461567205504,20878.816487063217,20546.704923716552,20781.843829270383,2111546
628,2023-03-22,21012.51442258643,20970.861471314598,20526.89774869233,20881.051559108706,4708807
629,2023-03-23,20928.41714703919,21183.03971170669,20722.92038433208,20912.675867952545,4572707
630,2023-03-24,20603.83936463759,21149.2173187707,20741.09978353971,20784.810006415144,3644025
631,2023-03-25,20783.25131059099,20869.928004736812,20718.303385664305,20752.579891543017,1893992
632,2023-03-26,20863.275538487498,21216.67785260469,20540.44515624374,20822.846963154472,2113018
633,2023-03-27,20917.06889046012,20913.113509581763,20727.449878559266,20755.363667748232,1992476
634,2023-03-28,20798.26199438308,20907.538025423673,20718.520511147763,20855.56983316315,3763183
635,2023-03-29,20846.852117031784,21200.606806457527,20589.796228164312,20924.520282816608,4502645
636,2023-03-30,20719.934599343967,20981.945900569375,20774.582011042916,20897.183085258486,2189471
637,2023-03-31,21093.95123585203,21127.284390996683,20801.762174762487,20930.974825492845,3969181
638,2023-04-01,21067.6189611976,21141.654601455768,20571.478102192017,20907.42344586554,3344554
639,2023-04-02,21093.79264893324,21183.180494407272,20784.146869164408,20890.655273108063,2652796
640,2023-04-03,20941.917954064713,21307.734887935552,20684.00482801026,20937.964491814215,3238884
641,2023-04-04,21095.16410669961,21255.009172305952,20581.14262127314,20964.967897405335,2983545
642,2023-04-05,21090.972229407187,21332.94249736411,20725.69305275108,20937.57655671404,2521973
643,2023-04-06,20934.76051087183,21037.2276325422,20674.181650816176,20965.06438173572,1633802
644,2023-04-07,21018.96031603812,21025.807894598303,20786.912506089455,20922.949719110715,3144208
645,2023-04-08,20665.124068396137,20956.952549538084,20462.118749558093,20863.066805175768,2731971
646,2023-04-09,20755.60179990763,21189.265888029156,20669.60787722678,20821.94307522814,4587040
647,2023-04-10,21088.601165819546,20909.89248197075,20863.70139431334,20904.99509675542,4510953
648,2023-04-11,20910.521569058543,21000.45457038826,20636.223671946227,20880.400033459304,4530347
649,2023-04-12,20835.588996455077,20989.90116444707,20676.31756075704,20897.929326756785,3591092
650,2023-04-13,20928.86589581622,21102.858205796398,20597.078361372343,20912.708781972535,3219935
651,2023-04-14,20646.22590271053,20898.00874176782,20652.32318009678,20848.551247311934,3182620
652,2023-04-15,20883.217570262583,20870.450239793703,20660.215723633086,20859.297332290338,4200274
653,2023-04-16,20874.941990554988,21140.163861074398,20468.982551429344,20833.884317892484,4028965
654,2023-04-17,20927.518688231812,20864.869493274182,20539.155066952055,20794.288135574392,3808633
655,2023-04-18,20691.04988783293,21166.522406993234,20480.368690828665,20870.32320288174,4051464
656,2023-04-19,20857.46017602212,21075.568659591238,20541.87765492646,20883.065849861523,4483484
657,2023-04-20,20662.174497736007,20927.050182655516,20712.268015637543,20839.614787763352,2843207
658,2023-04-21,20671.421973191034,21004.04720528872,20701.220199417177,20818.22206297036,3918907
659,2023-04-22,20607.158489678775,21112.887414360343,20531.738074148958,20804.68071863309,4273247
660,2023-04-23,20854.61418529281,21185.387763625058,20698.572649341953,20915.71150956505,3281796
661,2023-04-24,21024.082461425198,21172.815777620868,20635.368296237823,20898.975549131956,3034448
662,2023-04-25,20871.05665498793,20988.120857839098,20601.05255957029,20898.649107017813,1650806
663,2023-04-26,20909.195579857147,21216.087317915975,20843.81310705095,20899.035127566134,1360517
664,2023-04-27,21109.153282943298,21285.18353866665,20523.12345379246,20933.294748770553,2321609
665,2023-04-28,20785.182164687176,21052.22608365524,20503.84813958532,20859.597090938918,3446695
666,2023-04-29,20747.927228184475,21051.042287497978,20639.59899485406,20943.504316117615,3123883
667,2023-04-30,20855.050221904257,20952.459403985722,20775.030462081362,20942.090063141513,2117083
668,2023-05-01,21069.588196776276,21158.024761270794,20631.523634091474,20965.70043303468,1364967
669,2023-05-02,20889.914655601897,21323.688791545577,20763.45080662671,20973.021096486504,1884191
670,2023-05-03,20949.111992827966,21368.850134934077,20896.803476338533,21052.360419604942,4618750
671,2023-05-04,21208.091624824785,21287.75156793065,20899.960896210843,21066.433178986532,1428819
672,2023-05-05,21181.652733213326,21488.466664059524,20723.954392551976,21086.540741761994,4981459
673,2023-05-06,20909.696994202903,21396.321534335493,20776.417048823056,21112.517564400692,4797000
674,2023-05-07,21291.662934453292,21278.926445269204,20867.329267575733,21184.90659084135,2935326
675,2023-05-08,21094.378707679993,21332.22642350556,21001.87522677094,21147.417072215052,1021489
676,2023-05-09,21220.207806022754,21346.999617657933,20898.81671252489,21130.493212594996,3051089
677,2023-05-10,20935.382754778337,21495.498794364874,20792.9964613148,21139.400502747318,4837399
678,2023-05-11,21100.08721631543,21291.371515613937,20677.306945025935,20990.167821204755,4678650
679,2023-05-12,20961.803313144,21206.699113601604,20705.158346454555,20963.415499220024,4900403
680,2023-05-13,21062.114029257908,21379.872725066474,20924.913006889587,20978.911736189762,4947620
681,2023-05-14,20743.50329938213,21060.468193762626,20682.794807036138,20885.85749216241,3500307
682,2023-05-15,20816.108320914966,20988.318324478718,20605.020548511227,20870.38280851367,4763770
683,2023-05-16,21011.090116651565,20927.923715597168,20566.617474850293,20853.785193256757,4623075
684,2023-05-17,20940.562197746312,21155.319460676703,20562.230214968546,20888.618185714953,3269183
685,2023-05-18,20782.89927546345,21006.459077977623,20760.482847125724,20940.682841392947,2738770
686,2023-05-19,20821.838159731116,20819.593098045396,20533.607773005682,20749.05916529387,3733441
687,2023-05-20,20598.108458245202,21075.266178415364,20470.87358685525,20793.47212585201,1520476
688,2023-05-21,20776.464209563517,21042.456570103597,20745.05290478198,20801.401468141852,3077329
689,2023-05-22,20739.762546782506,20865.606349040892,20741.27659971446,20806.97317361398,4982137
690,2023-05-23,20772.337609297094,21006.708380898064,20562.049045343854,20840.18171393647,4262424
691,2023-05-24,20801.067206892327,20868.633196659106,20489.513882052895,20828.926240105793,2541183
692,2023-05-25,20908.98215272957,20890.829687226436,20543.982593562956,20813.896850144756,4111580
693,2023-05-26,20622.350421675557,21185.061139952457,20609.8847582075,20799.314837960923,2793969
694,2023-05-27,20899.343715137966,20903.63133780001,20651.698411718204,20874.54279077123,3586246
695,2023-05-28,21020.262960430537,21089.60111873324,20462.95651739043,20821.701495032343,4512847
696,2023-05-29,21009.55044773008,20948.176283001754,20737.61077348633,20846.22122121228,2903813
697,2023-05-30,20732.32387158187,21175.42452702916,20647.24147200891,20849.869458828343,3280118
698,2023-05-31,21024.176178790443,21129.13864622618,20576.5306390243,20857.093288917487,4927798
699,2023-06-01,20776.450159429387,21162.100734766766,20658.584480710262,20852.937341357112,2783773
700,2023-06-02,20957.64918897108,21054.330376210215,20650.520931953666,20890.588978956926,3130156
701,2023-06-03,20882.581129740553,20927.99173765401,20559.13781204148,20927.738016885723,3661334
702,2023-06-04,20941.123512433398,20966.48622836156,20629.86008445792,20867.053063771342,1574248
703,2023-06-05,20956.612549019057,20899.755234441145,20559.92335089754,20859.79514949773,1444208
704,2023-06-06,21053.440957121817,21183.552210297417,20620.270793774755,20877.86867732994,1313567
705,2023-06-07,20874.86096825419,21033.599942681783,20741.89350856855,20845.643625039997,1254795
706,2023-06-08,21042.662295732833,21040.230541053024,20616.815918482855,20854.662063848737,1587010
707,2023-06-09,20785.80384233688,20960.626250284684,20541.625392217287,20832.317898388705,2185404
708,2023-06-10,20740.998298993745,20958.3837437371,20696.19985563653,20834.062848167538,1458523
709,2023-06-11,20854.36972259933,20836.74953209366,20408.413543675157,20821.231247210035,3629538
710,2023-06-12,21025.046175029845,21278.32747161045,20622.407300933253,20904.520957450706,2816802
711,2023-06-13,20747.581579417754,21300.761794054197,20521.791471527384,20939.773332862194,1596700
712,2023-06-14,20809.220183814497,21073.535679032957,20885.74064123158,20928.811843566265,4039366
713,2023-06-15,20752.92048318287,20908.80242529913,20577.71329863128,20868.028358347838,3112905
714,2023-06-16,20878.29207021345,21013.654984361572,20752.466417968928,20841.665752396002,3467182
715,2023-06-17,20918.692411722513,21013.797913020764,20725.419450399997,20891.038394043877,3658901
716,2023-06-18,20753.922873353706,20956.410819379482,20824.53518104972,20932.10467995224,4637148
717,2023-06-19,20943.446906405217,20955.029561289648,20624.690561881816,20948.64192031373,2479508
718,2023-06-20,20839.678032874082,21313.32443006083,20730.43444625082,20936.936701349077,2465014
719,2023-06-21,20746.023901904704,21302.49864831615,20675.870932069378,20912.448174478952,1840458
720,2023-06-22,21012.185421567498,21101.461423331533,20452.73548340934,20869.595909079508,3565882
721,2023-06-23,21022.708768696433,20991.60027113036,20843.928180274313,20869.550085368886,1942320
722,2023-06-24,20785.807567722783,20898.72389276557,20647.295189289714,20806.684306241074,1278498
723,2023-06-25,20792.764174852124,21021.8348916359,20429.341048768587,20817.514031633124,2701960
724,2023-06-26,20779.927641715858,20952.496538817086,20595.86645262646,20773.40117361872,1130790
725,2023-06-27,20762.443938711654,21173.0425537234,20402.623160718962,20768.939403188288,2742480
726,2023-06-28,20935.810711057708,20854.900521828822,20383.062283707513,20756.614456459447,1311984
727,2023-06-29,20763.830140830058,20897.524730764188,20461.56219936869,20779.623039410737,3448812
728,2023-06-30,20845.566506600935,21206.759296508942,20705.59372067135,20911.117581759423,1208067
729,2023-07-01,21009.283886678917,20969.778631511883,20621.067925928408,20960.486492705913,3206061
730,2023-07-02,20882.578396085657,21117.880364003064,20732.215167358394,20974.68927158094,4245259
731,2023-07-03,21079.050659965305,21223.29411004455,20515.406536976116,20878.176640555368,1689067
732,2023-07-04,20678.497743946868,20949.24964913844,20496.891562200835,20851.453560901362,3797777
733,2023-07-05,20812.902092831042,20971.3171171423,20674.820033695625,20874.500560920653,4726627
734,2023-07-06,20859.301765291013,20898.548020859474,20828.61177471965,20836.145599156112,3600307
735,2023-07-07,20988.186497490107,21125.490182821162,20727.732101544123,20912.424924634804,3675892
736,2023-07-08,20779.550206349842,20976.344506396817,20630.20141159661,20934.057952292344,4950073
737,2023-07-09,21132.490229365434,21331.48863962191,20679.739914232443,20943.21626035466,1292958
738,2023-07-10,20804.288041013435,20966.720097712445,20889.42573092869,20909.799165421955,2400786
739,2023-07-11,21129.438767729982,21333.541115142558,20672.26521588915,20939.251078650534,1009041
740,2023-07-12,20906.551646146625,21349.118576745885,20831.040470326636,21030.634157351276,4510386
741,2023-07-13,20820.16942630884,21085.957693635297,20683.91539711688,21009.362516018326,1317898
742,2023-07-14,20854.29181143486,21101.156781566864,20858.14047995997,21040.979094785882,4978903
743,2023-07-15,21088.433431250833,21291.066626007185,20915.8351743568,21086.728167968064,2907474
744,2023-07-16,20999.408048217792,21378.435770468506,20835.473890110294,21104.43652194767,2389616
745,2023-07-17,21165.312104621313,21207.209210015095,20708.337810255867,21072.47394552021,1240782
746,2023-07-18,20878.49705751561,21406.725628895914,20835.10924950803,21054.718259996796,1546814
747,2023-07-19,21067.47119086663,21409.792597915704,20849.336876575457,21018.747377586413,4433295
748,2023-07-20,21221.86882722395,21335.257147467004,21002.512168942638,21017.746058630466,1347867
749,2023-07-21,21006.607839992157,21054.81664289738,20704.69057321687,21026.993457006167,4954697
750,2023-07-22,21058.971768980926,21283.265025356355,20733.354260622007,21028.66728207617,4035204
751,2023-07-23,21200.801208332032,21174.600896828757,20735.64661841369,21107.041243026742,3652360
752,2023-07-24,20886.40914398543,21283.255128863344,20944.66453718546,21056.94182624467,2179209
753,2023-07-25,21002.01377773939,21401.28436699779,20887.893202700845,21083.619119572806,1720909
754,2023-07-26,21048.92666729935,21479.12026063604,20987.017127316285,21153.266581416654,1913931
755,2023-07-27,21135.607677398006,21503.993401143176,20882.034586602793,21208.46285903098,2933793
756,2023-07-28,21272.72752727571,21506.990487527404,20919.40261766139,21247.747117208466,2642632
757,2023-07-29,21195.118414669803,21485.525234781882,21148.18223268886,21215.238844407453,3880213
758,2023-07-30,21063.397760322,21214.299747721994,21026.32590407778,21148.069146672005,4544072
759,2023-07-31,21154.78749241712,21199.78975783612,20956.90362726858,21126.042071851385,4266638
760,2023-08-01,21262.837699076026,21266.107559783188,21098.012388061772,21203.51262263635,1431634
761,2023-08-02,20983.73828419465,21200.206716124125,20776.08258637582,21171.323696708645,2790241
762,2023-08-03,21356.31125021951,21530.434538855763,20974.15892727893,21156.65306988047,2449000
763,2023-08-04,21277.414648429734,21539.852002391064,20748.59388127844,21141.479490981154,3455945
764,2023-08-05,21036.286752524473,21100.178534341445,20987.367155607808,21100.09081561354,3727323
765,2023-08-06,21117.222945656395,21137.112792894022,20792.88229056196,21133.342183637356,3088057
766,2023-08-07,21126.069675363477,21348.52599165255,21043.471233292385,21063.254971769315,4994596
767,2023-08-08,21307.09670556867,21556.88174503232,21047.86009157944,21159.739480110366,1937766
768,2023-08-09,21206.448797642744,21458.561649095027,20965.097780824508,21230.277768903354,2264904
769,2023-08-10,21229.168648064293,21544.80144075596,20927.43635155962,21183.457185251587,2903335
770,2023-08-11,21233.115645364855,21364.366901271038,20985.730639831716,21132.304295711623,3089099
771,2023-08-12,21123.674438436803,21328.961237753105,20974.02784625808,21113.754026640483,1455150
772,2023-08-13,21273.947135211245,21212.191369894826,20907.25830035563,21072.026441777132,4522935
773,2023-08-14,20919.59214375107,21392.989020343382,20913.99823998288,21057.10758841984,4545892
774,2023-08-15,20984.838949492154,21370.522112733936,20916.009051282388,21171.75139101191,4726754
775,2023-08-16,21232.643030180672,21216.07297039995,20829.836685868017,21196.47666273677,3499393
776,2023-08-17,21116.223365290058,21574.791522830114,21234.865390376646,21262.821899728773,4010985
777,2023-08-18,21262.902355366936,21554.78453978094,21187.04730683803,21240.978702389257,2408597
778,2023-08-19,21268.20827266896,21457.452152088186,21013.904921873473,21248.328637136055,4525182
779,2023-08-20,21442.67427547574,21461.581258633025,21005.85761839248,21240.610879046853,2021896
780,2023-08-21,21330.377857968964,21571.833622285405,21135.01624545432,21330.721608787986,3772540
781,2023-08-22,21275.66409527739,21680.0151125815,21124.743694958674,21316.580401033818,1363357
782,2023-08-23,21290.2700514865,21589.205002005452,20999.05829166506,21336.99634924769,2931683
783,2023-08-24,21371.99582080193,21557.62254213192,21256.01660612446,21305.51812954934,3127224
784,2023-08-25,21344.845433502534,21668.029424931225,21349.567308874535,21371.082802048917,2179539
785,2023-08-26,21467.28973838177,21606.68004218156,21091.67147527043,21498.469404365307,4928852
786,2023-08-27,21276.24403945813,21691.53826743578,21170.988082841857,21382.720134579853,4069262
787,2023-08-28,21492.562957665046,21693.39237643306,21101.411835480652,21404.417028597658,4497054
788,2023-08-29,21254.28512633919,21390.77057819566,21309.978181313858,21364.98789766043,1500890
789,2023-08-30,21228.41750893094,21632.569081132926,21156.462888814975,21309.219618949348,4155811
790,2023-08-31,21497.993192922186,21681.214529104527,21001.32312250019,21374.648270301444,3148699
791,2023-09-01,21196.88696943225,21713.672714908247,21183.723109169234,21379.35517897928,1402565
792,2023-09-02,21185.870311001214,21476.136384992133,20973.188984093307,21382.33607798286,2977509
793,2023-09-03,21552.350193069306,21793.51126557043,21325.545612449263,21385.232630915165,2307618
794,2023-09-04,21554.25699145037,21388.80249555548,21215.038425408027,21354.93009354459,1995220
795,2023-09-05,21347.28453597953,21510.46130152111,21351.76791216392,21407.21372758611,3696693
796,2023-09-06,21540.06858532235,21447.187125717955,21118.744684435238,21426.329593177874,1372293
797,2023-09-07,21492.165139523295,21767.513662281228,20952.007753325364,21374.15804778335,4619389
798,2023-09-08,21576.304545283856,21710.754885514423,21295.190363058693,21453.885788967043,2889984
799,2023-09-09,21296.295232798482,21435.66412381114,21171.984263180595,21404.04470586837,1278500
800,2023-09-10,21573.159713982783,21836.12455515633,21399.847705581513,21414.56582669127,1846880
801,2023-09-11,21542.76234152298,21564.19519844852,21094.13224283892,21393.818315272896,2348443
802,2023-09-12,21501.984127944954,21815.915533454932,21424.89393123754,21427.02079739772,1827659
803,2023-09-13,21525.144716356324,21934.220510167866,21366.34010880944,21527.37480958327,1257851
804,2023-09-14,21376.60130990524,21941.83172745755,21536.075072874108,21542.809402544815,4943825
805,2023-09-15,21720.100983569602,21822.35454158693,21523.95464911949,21610.29152795456,4556102
806,2023-09-16,21575.872505224506,21766.211959370747,21594.526868883142,21675.104900936265,2474894
807,2023-09-17,21779.8019428247,21947.39637506297,21312.832008631038,21605.724681542823,3403923
808,2023-09-18,21678.61617333728,21767.84328494181,21403.92141112422,21529.7653699536,4302793
809,2023-09-19,21842.29475583271,21633.045344167047,21471.393196233334,21627.01523140558,3533913
810,2023-09-20,21473.19925168333,22013.44309576407,21534.94892014429,21627.454247616668,1919280
811,2023-09-21,21816.98658100523,21855.494762667713,21516.836608287962,21647.94567691897,2731781
812,2023-09-22,21491.188265572455,21820.003995714036,21272.541769315783,21705.36323441084,2094555
813,2023-09-23,21677.72819936851,21754.821407264175,21572.50568014786,21748.7757310817,3913502
814,2023-09-24,21639.045290172257,21704.9817149325,21407.289101061655,21624.941807883806,2456521
815,2023-09-25,21464.15727225324,21790.30292065269,21467.735297973344,21554.69966454759,4824919
816,2023-09-26,21388.110207275928,21799.733636813075,21412.45331085236,21574.72973093111,3597996
817,2023-09-27,21480.556298433665,21570.122660400542,21524.114814564575,21559.22019814636,1683903
818,2023-09-28,21696.201974661763,21632.12914199734,21530.88553815849,21545.896335380377,2548689
819,2023-09-29,21300.69924741044,21764.736810218405,21312.006754172533,21481.579184108265,2660045
820,2023-09-30,21430.503097339286,21922.909192027393,21184.724387387032,21538.690196037423,1210843
821,2023-10-01,21251.729096903386,21516.945942516555,21272.904059636694,21443.00261320503,2517304
822,2023-10-02,21574.396716595613,21680.205732116337,21222.294937245624,21502.291929708794,1189008
823,2023-10-03,21481.25609263425,21806.97870352499,21093.005648949216,21501.068866984002,3141318
824,2023-10-04,21517.81132080769,21533.347893788374,21378.994108830695,21522.0896481595,4502083
825,2023-10-05,21332.15947039711,21645.656614020954,21119.95077444949,21536.41766497448,3017475
826,2023-10-06,21727.351882950148,21873.228608024256,21498.804306467366,21539.399518767637,3762658
827,2023-10-07,21354.11162449633,21767.600461537655,21421.02180961305,21495.42272520587,2734001
828,2023-10-08,21570.55048301899,21923.655150491424,21412.31499510879,21497.509406434227,4754603
829,2023-10-09,21504.364927956125,21615.134759342378,21217.661119813325,21550.486729870725,2982448
830,2023-10-10,21782.015258845535,21808.00858480136,21295.595337602037,21667.413548352182,3305453
831,2023-10-11,21407.950135833176,21743.570632114286,21578.323216778226,21614.422032726216,1618064
832,2023-10-12,21496.038730263772,21699.60618795591,21481.9457655247,21576.56559282564,2108944
833,2023-10-13,21711.750819596673,21702.856048420355,21498.58808354821,21556.90728807988,2328157
834,2023-10-14,21691.677534906874,21787.328802840173,21497.103240654244,21544.678841205226,2908047
835,2023-10-15,21585.101041637245,21682.859796826342,21378.82091622868,21498.155399587653,1794139
836,2023-10-16,21575.953406336776,21569.492709192895,21400.28275458455,21542.165344675515,4862797
837,2023-10-17,21467.670476164818,21643.64936438423,21196.596188019186,21484.856934477437,2730534
838,2023-10-18,21467.93742734064,21812.52424032529,21376.26527093513,21508.657688880452,1139528
839,2023-10-19,21299.42836319723,21676.113688350975,20986.423685179838,21400.199038797382,4767297
840,2023-10-20,21367.903129697526,21581.14989759372,21174.778137733992,21363.24372353973,1400131
841,2023-10-21,21406.85620324251,21397.723966270998,20931.690329402187,21318.09330178416,2887336
842,2023-10-22,21337.608270237626,21492.99409455347,21323.614110351136,21323.999712492987,4786703
843,2023-10-23,21441.260989270417,21479.079804828136,21094.530121087566,21291.053485573033,1406026
844,2023-10-24,21351.185827000612,21425.627344146375,21073.181482803047,21295.925684591184,1761536
845,2023-10-25,21334.96280330596,21451.349522669876,21187.138723151416,21295.69512371183,2461514
846,2023-10-26,21225.83791302792,21372.73714572875,21241.124046424018,21341.006845798198,4830200
847,2023-10-27,21194.942532181798,21509.64026377273,21370.57415551029,21389.581528837007,4152857
848,2023-10-28,21351.136684486904,21498.673663466565,21241.64283002347,21353.2021746803,4629899
849,2023-10-29,21392.041671671257,21600.08863209248,21205.124785668744,21351.723596490396,3457026
850,2023-10-30,21469.13787330628,21553.91837866733,21078.618185745316,21453.848572770174,3416445
851,2023-10-31,21572.121063537907,21774.47333911616,21177.247114150072,21519.34808884957,4228651
852,2023-11-01,21609.301080777772,21939.28269468366,21453.09786624339,21614.928304950776,2261515
853,2023-11-02,21532.07350004872,21944.322428526113,21348.843764201418,21577.779218857853,3582718
854,2023-11-03,21544.701489156647,21923.527548845577,21417.92887188413,21595.501744481127,4465410
855,2023-11-04,21532.385892476672,21697.866577249537,21412.517756778176,21585.861574824376,2733387
856,2023-11-05,21458.226808248957,21830.357940025795,21404.086207212014,21531.611102178114,1406107
857,2023-11-06,21392.778191039037,21658.292345817063,21121.79399519059,21528.542180938315,1385653
858,2023-11-07,21360.320491452494,21896.039754650435,21481.707883963933,21562.57341701384,3455723
859,2023-11-08,21454.14590530339,21610.11304605052,21160.937132288585,21509.451701073263,3915437
860,2023-11-09,21629.677150572177,21565.99702552718,21431.741957029637,21464.271168933272,2466915
861,2023-11-10,21435.766393880473,21640.880665136396,21099.231365965654,21384.55719805538,4524195
862,2023-11-11,21454.411132090085,21639.66595563715,21319.03855613024,21373.65363792448,4777872
863,2023-11-12,21271.52087095744,21544.78769593387,21135.554488218768,21333.122149321964,1098860
864,2023-11-13,21256.065988756334,21439.035618318,21060.017261230663,21264.959912502,2257694
865,2023-11-14,21435.861889487078,21568.217736806204,21194.683156100236,21314.028782045913,1192735
866,2023-11-15,21205.269728429175,21595.259356782364,21287.460320715916,21341.614164548333,1786928
867,2023-11-16,21575.980446959493,21685.422556019563,21025.165471995395,21391.96496833428,1049619
868,2023-11-17,21471.51981571123,21601.397577964373,21175.795832248707,21381.494399641317,1407668
869,2023-11-18,21481.605581028005,21429.229732624837,21218.30405368702,21368.17999735105,3895145
870,2023-11-19,21479.270402200298,21425.022582600708,21123.985291646935,21330.351175220552,2499564
871,2023-11-20,21390.127822630267,21367.676145143894,21283.897569081375,21300.827670707935,1416335
872,2023-11-21,21162.863089064354,21561.54088703009,21189.090127086285,21249.604298197068,1622766
873,2023-11-22,21232.79847582244,21404.17348680916,21005.074893657576,21256.453438318527,1947287
874,2023-11-23,21410.962897696987,21520.435608001277,20965.007225283185,21302.023270817546,1480139
875,2023-11-24,21312.543823816348,21392.91695230966,21038.178392073172,21366.820138751125,1032025
876,2023-11-25,21431.110939459297,21731.6459717548,21292.84006790617,21324.713570926884,2986265
877,2023-11-26,21173.172013677486,21408.78495084486,21340.083275009893,21351.31771450704,4580793
878,2023-11-27,21394.84544673725,21736.242639039334,20945.696382947197,21326.778857653004,1978594
879,2023-11-28,21578.96816441026,21461.978280985397,21279.59319412252,21368.922212457892,1998915
880,2023-11-29,21514.958811672677,21583.664442432644,21019.374095601375,21350.085096831343,1584013
881,2023-11-30,21414.19984393872,21398.45504117141,21203.10679728743,21362.90575083874,2550691
882,2023-12-01,21601.4663005913,21769.44540576391,21427.04462079113,21444.660909193393,3786318
883,2023-12-02,21262.215948531662,21810.151946859205,21232.39578973207,21425.977914263727,2012462
884,2023-12-03,21202.612045788457,21652.797318570643,21118.629513537773,21406.177611505565,1331940
885,2023-12-04,21229.77023162517,21400.750918997503,21340.646092042647,21350.081095956408,3580190
886,2023-12-05,21359.71350319392,21558.687754011185,21236.322697767875,21305.81995278546,3822126
887,2023-12-06,21382.193625367458,21648.8049445931,21312.097934266516,21356.657771282655,3257401
888,2023-12-07,21290.20760998545,21790.660351734405,21277.28924841872,21368.651803336208,2275608
889,2023-12-08,21130.95963957835,21370.926674475697,21171.334513025708,21314.18211738987,1116750
890,2023-12-09,21474.264185362787,21306.672457124703,20930.335197017273,21299.21193298041,1457416
891,2023-12-10,21262.211953853286,21675.063303295014,21212.969479138443,21293.890478334484,1851313
892,2023-12-11,21492.42506742154,21512.529193018945,21229.313660177468,21397.849021342878,2238261
893,2023-12-12,21241.04593937519,21762.14004545741,21314.00820677467,21418.050172195515,1566594
894,2023-12-13,21280.66166794649,21576.54153066082,21371.6207226149,21391.264162019525,1665138
895,2023-12-14,21175.35838715817,21446.115807755607,21331.124039769307,21366.919244477383,1994986
896,2023-12-15,21394.208964225996,21516.999018791797,21271.76033248011,21314.9423312492,3765395
897,2023-12-16,21281.96542748992,21745.437152168044,21010.029982670025,21373.96241602159,2343619
898,2023-12-17,21337.18574869239,21751.950246484485,21058.783405245795,21387.47368748087,4127559
899,2023-12-18,21453.90554015504,21392.293577894376,21031.491161239876,21347.87788602449,1775000
900,2023-12-19,21260.784252981965,21721.70787075274,21256.033177037043,21344.89234607218,3079634
901,2023-12-20,21363.889164801403,21591.914989925757,21143.108897703434,21315.436862568113,2264632
902,2023-12-21,21506.8157646977,21565.318181084112,21228.290815523287,21340.97653714998,4859300
903,2023-12-22,21413.639653064594,21614.951741591816,21244.68450955592,21360.718210772135,3487393
904,2023-12-23,21498.32602592601,21772.7498601747,21169.052273578618,21363.885660264754,1050512
905,2023-12-24,21364.594128333276,21734.892083238265,21075.293733907347,21373.130517569807,4182219
906,2023-12-25,21527.72064178223,21751.366823940596,21363.456731814877,21403.2798708264,4019771
907,2023-12-26,21380.273299908684,21582.80722342001,21243.870320027545,21368.8623071571,4185943
908,2023-12-27,21341.972285810643,21738.83099483706,21014.282892552503,21440.084713237688,1049110
909,2023-12-28,21503.018387628883,21859.365321125315,21189.46072813292,21479.6749734849,4691837
910,2023-12-29,21338.743922758153,21788.048665699258,21132.77451243818,21504.24470916736,1014181
911,2023-12-30,21451.53033947898,21980.883452569597,21538.917436436863,21578.126451124757,4568808
912,2023-12-31,21417.28477759395,21764.071104893446,21418.51526771339,21597.68946075015,1432874
913,2024-01-01,21665.444090184163,21823.88352364413,21516.816560680956,21561.63612024891,1971463
914,2024-01-02,21553.788806369947,21789.259675886762,21189.855014567245,21467.81509337255,3097367
915,2024-01-03,21489.040765449674,21593.678406260166,21184.694211619364,21458.249216844782,3193433
916,2024-01-04,21416.849021064423,21678.968162804413,21158.621918766912,21471.54687202216,2939570
917,2024-01-05,21692.132548405105,21671.31323108775,21161.585821904806,21489.077686487664,1129909
918,2024-01-06,21463.732769085687,21797.384314311872,21219.916022031026,21518.091222300984,2268181
919,2024-01-07,21754.283473344414,21938.008763556198,21233.313338848726,21642.007770206103,4674265
920,2024-01-08,21441.537693750168,21873.455614788534,21296.50923213861,21575.666778786705,3543336
921,2024-01-09,21555.980489352085,21746.35195497299,21622.062848826987,21628.296811395703,2902849
922,2024-01-10,21600.59448356703,21975.863974546315,21489.447930520397,21635.050626075274,3466609
923,2024-01-11,21542.471863037277,21660.019209058188,21248.18443778319,21622.95766365006,4642145
924,2024-01-12,21599.265200700393,21738.71861919926,21259.46753389608,21672.34629341281,4404592
925,2024-01-13,21448.661808146837,22065.810670395735,21504.837709310425,21650.97169130558,3403225
926,2024-01-14,21412.38498807084,21746.621091344383,21472.228561894754,21553.496465390515,1968075
927,2024-01-15,21447.889951756893,21893.31213058723,21429.204886922776,21606.825888068048,2005111
928,2024-01-16,21486.102149819104,21633.490867621065,21458.935992256746,21507.85887284782,1303322
929,2024-01-17,21353.087328356058,21524.35624358878,21080.301519999128,21467.545348916698,2609769
930,2024-01-18,21491.761986816324,21904.28651492027,21213.77990024554,21531.381020188845,4616626
